date,Real Upper Band,Real Middle Band,Real Lower Band
2014-02-25 00:00:00,552.9948,522.0696,491.1444
2014-02-24 00:00:00,556.8074,523.4916,490.1758
2014-02-21 00:00:00,559.1332,524.4176,489.702
2014-02-20 00:00:00,563.3437,525.9641,488.5845
2014-02-19 00:00:00,565.9466,526.9821,488.0176
2014-02-18 00:00:00,567.4777,527.5671,487.6565
2014-02-14 00:00:00,566.7857,527.3011,487.8165
2014-02-13 00:00:00,568.4038,527.8141,487.2244
2014-02-12 00:00:00,570.4752,528.4606,486.446
2014-02-11 00:00:00,571.6138,528.9841,486.3544
2014-02-10 00:00:00,571.5949,528.9726,486.3503
2014-02-07 00:00:00,571.8275,529.1701,486.5127
2014-02-06 00:00:00,572.5515,530.012,487.4726
2014-02-05 00:00:00,573.6895,531.5595,489.4296
2014-02-04 00:00:00,574.2817,532.9319,491.5821
2014-02-03 00:00:00,574.7524,534.6889,494.6255
2014-01-31 00:00:00,573.7765,536.6614,499.5463
2014-01-30 00:00:00,573.1124,539.2879,505.4635
2014-01-29 00:00:00,572.1644,542.3498,512.5353
2014-01-28 00:00:00,568.3516,545.0383,521.7251
2014-01-27 00:00:00,563.9369,547.7178,531.4987
2014-01-24 00:00:00,566.0538,548.3878,530.7218
2014-01-23 00:00:00,568.9796,549.4678,529.9561
2014-01-22 00:00:00,571.4898,550.1633,528.8369
2014-01-21 00:00:00,571.3615,550.0388,528.7162
2014-01-17 00:00:00,571.2671,549.8083,528.3495
2014-01-16 00:00:00,571.3595,550.3133,529.2671
2014-01-15 00:00:00,571.4266,550.3503,529.274
2014-01-14 00:00:00,571.443,550.3573,529.2716
2014-01-13 00:00:00,571.8337,550.7593,529.6849
2014-01-10 00:00:00,572.2959,551.9998,531.7037
2014-01-09 00:00:00,572.0949,553.4208,534.7467
2014-01-08 00:00:00,572.5524,554.8724,537.1924
2014-01-07 00:00:00,573.5701,556.0209,538.4717
2014-01-06 00:00:00,573.0227,557.02,541.0173
2014-01-03 00:00:00,573.7024,558.2185,542.7347
2014-01-02 00:00:00,572.9748,559.4195,545.8643
2013-12-31 00:00:00,573.6298,560.0791,546.5285
2013-12-30 00:00:00,573.6661,559.5896,545.5132
2013-12-27 00:00:00,573.6478,559.6671,545.6865
2013-12-26 00:00:00,574.1595,558.9606,543.7618
2013-12-24 00:00:00,576.0768,557.4356,538.7945
2013-12-23 00:00:00,578.3546,555.2391,532.1237
2013-12-20 00:00:00,579.4849,552.7246,525.9644
2013-12-19 00:00:00,581.4163,551.3304,521.2446
2013-12-18 00:00:00,583.7841,549.8574,515.9308
2013-12-17 00:00:00,584.6945,548.2964,511.8984
2013-12-16 00:00:00,584.9318,546.4784,508.025
2013-12-13 00:00:00,584.0466,544.8529,505.6593
2013-12-12 00:00:00,583.1201,543.5394,503.9588
2013-12-11 00:00:00,581.517,541.5441,501.5713
2013-12-10 00:00:00,579.4134,539.4766,499.5399
2013-12-09 00:00:00,576.1493,537.1515,498.1538
2013-12-06 00:00:00,572.052,534.858,497.6641
2013-12-05 00:00:00,569.0087,532.4816,495.9546
2013-12-04 00:00:00,563.1172,530.1326,497.148
2013-12-03 00:00:00,557.0268,528.155,499.2833
2013-12-02 00:00:00,549.1323,526.1764,503.2206
2013-11-29 00:00:00,544.5979,524.6164,504.635
2013-11-27 00:00:00,536.768,522.948,509.1281
2013-11-26 00:00:00,530.9172,521.8948,512.8725
2013-11-25 00:00:00,528.6466,521.0587,513.4709
2013-11-22 00:00:00,529.8101,521.3655,512.921
2013-11-21 00:00:00,530.314,521.6735,513.0329
2013-11-20 00:00:00,531.928,522.2121,512.4963
2013-11-19 00:00:00,531.9032,522.7101,513.5171
2013-11-18 00:00:00,531.8983,522.726,513.5538
2013-11-15 00:00:00,531.8666,522.8627,513.8587
2013-11-14 00:00:00,532.8567,522.0576,511.2586
2013-11-13 00:00:00,533.7287,520.8746,508.0205
2013-11-12 00:00:00,535.3745,519.8986,504.4228
2013-11-11 00:00:00,536.8598,518.8321,500.8045
2013-11-08 00:00:00,538.263,517.6817,497.1004
2013-11-07 00:00:00,539.4877,516.2943,493.1009
2013-11-06 00:00:00,541.0733,515.1516,489.23
2013-11-05 00:00:00,542.0124,513.435,484.8577
2013-11-04 00:00:00,542.5013,511.2096,479.9178
2013-11-01 00:00:00,541.2866,509.2596,477.2325
2013-10-31 00:00:00,540.9721,507.4096,473.8471
2013-10-30 00:00:00,539.7877,505.445,471.1022
2013-10-29 00:00:00,537.4678,503.6782,469.8886
2013-10-28 00:00:00,536.1407,502.2423,468.3438
2013-10-25 00:00:00,532.724,499.586,466.448
2013-10-24 00:00:00,529.0017,497.4256,465.8495
2013-10-23 00:00:00,522.7717,495.1411,467.5104
2013-10-22 00:00:00,517.5421,492.9696,468.397
2013-10-21 00:00:00,512.7065,491.4312,470.1559
2013-10-18 00:00:00,506.1479,489.8951,473.6423
2013-10-17 00:00:00,504.4314,487.8211,471.2108
2013-10-16 00:00:00,502.2759,486.2111,470.1463
2013-10-15 00:00:00,501.5096,484.3894,467.2692
2013-10-14 00:00:00,502.2829,482.2214,462.1599
2013-10-11 00:00:00,503.3623,479.9254,456.4885
2013-10-10 00:00:00,502.055,478.5298,455.0046
2013-10-09 00:00:00,500.7628,477.6824,454.602
2013-10-08 00:00:00,499.8289,476.7385,453.6481
2013-10-07 00:00:00,501.7516,477.4235,453.0954
2013-10-04 00:00:00,505.4075,478.3445,451.2815
2013-10-03 00:00:00,507.4715,479.104,450.7365
2013-10-02 00:00:00,508.8838,479.697,450.5102
2013-10-01 00:00:00,510.2157,480.1535,450.0914
2013-09-30 00:00:00,510.2801,480.1845,450.089
2013-09-27 00:00:00,510.9101,480.7078,450.5056
2013-09-26 00:00:00,511.7283,481.1553,450.5824
2013-09-25 00:00:00,512.1842,481.3891,450.5941
2013-09-24 00:00:00,512.697,481.7421,450.7873
2013-09-23 00:00:00,514.616,482.4356,450.2553
2013-09-20 00:00:00,515.9715,482.9546,449.9378
2013-09-19 00:00:00,518.0366,484.7321,451.4277
2013-09-18 00:00:00,519.8713,486.2351,452.599
2013-09-17 00:00:00,520.7538,488.0546,455.3555
2013-09-16 00:00:00,520.758,490.6756,460.5933
2013-09-13 00:00:00,517.2841,493.2861,469.2882
2013-09-12 00:00:00,515.1388,494.9366,474.7345
2013-09-11 00:00:00,513.692,496.2271,478.7623
2013-09-10 00:00:00,509.4223,497.3201,485.218
2013-09-09 00:00:00,513.7636,495.9561,478.1487
2013-09-06 00:00:00,518.15,493.3701,468.5903
2013-09-05 00:00:00,519.8809,491.5096,463.1384
2013-09-04 00:00:00,520.5515,489.9951,459.4388
2013-09-03 00:00:00,520.4143,488.3231,456.2319
2013-08-30 00:00:00,520.4938,487.3666,454.2394
2013-08-29 00:00:00,520.9838,486.1328,451.2818
2013-08-28 00:00:00,521.3906,484.3816,447.3726
2013-08-27 00:00:00,521.8253,482.4633,443.1013
2013-08-26 00:00:00,521.9222,480.6998,439.4774
2013-08-23 00:00:00,520.2049,477.9408,435.6767
2013-08-22 00:00:00,518.7201,474.9393,431.1585
2013-08-21 00:00:00,516.2555,471.7163,427.1771
2013-08-20 00:00:00,512.8103,468.6238,424.4373
2013-08-19 00:00:00,511.0733,464.5198,417.9663
2013-08-16 00:00:00,505.3852,460.4483,415.5114
2013-08-15 00:00:00,499.7146,456.5793,413.444
2013-08-14 00:00:00,493.2525,453.2717,413.2909
2013-08-13 00:00:00,485.1935,449.8622,414.5309
2013-08-12 00:00:00,478.1194,446.8934,415.6675
2013-08-09 00:00:00,475.7363,444.8974,414.0586
2013-08-08 00:00:00,475.006,443.5004,411.9949
2013-08-07 00:00:00,472.999,441.8143,410.6297
2013-08-06 00:00:00,470.1711,439.6018,409.0326
2013-08-05 00:00:00,466.5091,437.4568,408.4046
2013-08-02 00:00:00,461.3854,434.7368,408.0883
2013-08-01 00:00:00,456.8767,432.4808,408.085
2013-07-31 00:00:00,452.8792,430.687,408.4949
2013-07-30 00:00:00,449.3624,428.985,408.6077
2013-07-29 00:00:00,445.6343,426.78,407.9258
2013-07-26 00:00:00,444.8067,424.217,403.6274
2013-07-25 00:00:00,444.8927,421.8565,398.8204
2013-07-24 00:00:00,443.7532,419.835,395.9169
2013-07-23 00:00:00,440.994,417.941,394.8881
2013-07-22 00:00:00,441.1176,417.1185,393.1195
2013-07-19 00:00:00,440.1431,416.478,392.813
2013-07-18 00:00:00,439.4187,416.0724,392.7262
2013-07-17 00:00:00,438.0994,415.6345,393.1697
2013-07-16 00:00:00,438.3713,415.7075,393.0438
2013-07-15 00:00:00,438.7047,415.7978,392.8909
2013-07-12 00:00:00,439.1269,415.9283,392.7297
2013-07-11 00:00:00,440.7973,416.401,392.0048
2013-07-10 00:00:00,441.5679,416.6461,391.7244
2013-07-09 00:00:00,443.9986,417.4896,390.9807
2013-07-08 00:00:00,446.3676,418.3166,390.2657
2013-07-05 00:00:00,449.4533,419.6547,389.8561
2013-07-03 00:00:00,451.5816,420.7067,389.8318
2013-07-02 00:00:00,454.5788,421.9222,389.2656
2013-07-01 00:00:00,458.1708,423.4632,388.7556
2013-06-28 00:00:00,461.53,425.5382,389.5464
2013-06-27 00:00:00,463.0682,428.1984,393.3287
2013-06-26 00:00:00,463.5678,431.0884,398.6091
2013-06-25 00:00:00,462.644,433.4324,404.2209
2013-06-24 00:00:00,461.089,435.3729,409.6568
2013-06-21 00:00:00,458.6382,437.5034,416.3686
2013-06-20 00:00:00,457.0336,438.9354,420.8372
2013-06-19 00:00:00,455.1627,440.1612,425.1597
2013-06-18 00:00:00,453.7777,440.9942,428.2107
2013-06-17 00:00:00,453.6313,441.5522,429.4731
2013-06-14 00:00:00,453.506,441.6152,429.7244
2013-06-13 00:00:00,452.9924,441.8416,430.6908
2013-06-12 00:00:00,453.7612,441.4858,429.2105
2013-06-11 00:00:00,453.6091,442.0693,430.5296
2013-06-10 00:00:00,455.5098,442.9263,430.3429
2013-06-07 00:00:00,456.7938,443.6303,430.4669
2013-06-06 00:00:00,458.6929,444.3783,430.0637
2013-06-05 00:00:00,461.9939,445.6473,429.3007
2013-06-04 00:00:00,463.6213,446.3247,429.0281
2013-06-03 00:00:00,465.2653,446.8947,428.5241
2013-05-31 00:00:00,465.2003,446.8577,428.5151
2013-05-30 00:00:00,464.9493,446.6469,428.3446
2013-05-29 00:00:00,464.4559,446.0324,427.609
2013-05-28 00:00:00,464.3971,445.9239,427.4508
2013-05-24 00:00:00,465.0025,445.358,425.7135
2013-05-23 00:00:00,467.1255,443.9607,420.796
2013-05-22 00:00:00,470.1608,442.2727,414.3847
2013-05-21 00:00:00,472.6604,440.4781,408.2959
2013-05-20 00:00:00,474.3021,438.8016,403.3012
2013-05-17 00:00:00,476.0778,436.5886,397.0995
2013-05-16 00:00:00,478.7601,434.4521,390.1442
2013-05-15 00:00:00,480.333,432.3257,384.3185
2013-05-14 00:00:00,480.7208,431.0232,381.3257
2013-05-13 00:00:00,479.522,430.1422,380.7625
2013-05-10 00:00:00,476.6302,428.3977,380.1653
2013-05-09 00:00:00,474.1502,427.2392,380.3283
2013-05-08 00:00:00,471.1865,426.1172,381.048
2013-05-07 00:00:00,466.6268,424.7097,382.7927
2013-05-06 00:00:00,462.0815,423.1258,384.1702
2013-05-03 00:00:00,456.4012,421.4008,386.4005
2013-05-02 00:00:00,452.5449,420.0618,387.5788
2013-05-01 00:00:00,449.7347,419.1718,388.609
2013-04-30 00:00:00,448.5637,418.8068,389.05
2013-04-29 00:00:00,446.3172,418.1574,389.9977
2013-04-26 00:00:00,446.1587,418.0969,390.0352
2013-04-25 00:00:00,449.3945,419.3697,389.3449
2013-04-24 00:00:00,454.2997,421.5547,388.8097
2013-04-23 00:00:00,460.4324,424.3384,388.2444
2013-04-22 00:00:00,466.0882,427.2109,388.3336
2013-04-19 00:00:00,469.7346,430.3729,391.0112
2013-04-18 00:00:00,469.443,433.4829,397.5228
2013-04-17 00:00:00,467.836,436.4844,405.1328
2013-04-16 00:00:00,467.249,439.0689,410.8888
2013-04-15 00:00:00,468.9676,440.5429,412.1182
2013-04-12 00:00:00,468.5401,441.7334,414.9267
2013-04-11 00:00:00,468.4597,441.8684,415.2771
2013-04-10 00:00:00,468.6235,441.5694,414.5153
2013-04-09 00:00:00,468.7566,441.2064,413.6562
2013-04-08 00:00:00,468.5758,441.7509,414.926
2013-04-05 00:00:00,468.315,442.0264,415.7378
2013-04-04 00:00:00,467.8091,442.3955,416.9819
2013-04-03 00:00:00,467.9585,442.2926,416.6267
2013-04-02 00:00:00,467.9867,442.2503,416.5139
2013-04-01 00:00:00,468.7621,441.7632,414.7643
2013-03-28 00:00:00,468.6998,441.8412,414.9826
2013-03-27 00:00:00,468.6347,441.7782,414.9217
2013-03-26 00:00:00,467.8799,441.4027,414.9255
2013-03-25 00:00:00,465.9565,440.7944,415.6323
2013-03-22 00:00:00,462.6853,439.7554,416.8255
2013-03-21 00:00:00,460.4331,439.2004,417.9677
2013-03-20 00:00:00,459.4383,438.8669,418.2955
2013-03-19 00:00:00,458.9067,438.7054,418.5041
2013-03-18 00:00:00,460.1598,438.9804,417.801
2013-03-15 00:00:00,461.1578,439.2024,417.247
2013-03-14 00:00:00,465.3054,440.3489,415.3924
2013-03-13 00:00:00,469.2913,442.0744,414.8575
2013-03-12 00:00:00,472.7021,444.0519,415.4017
2013-03-11 00:00:00,478.2963,446.6269,414.9575
2013-03-08 00:00:00,482.1666,448.4824,414.7982
2013-03-07 00:00:00,484.116,450.3074,416.4988
2013-03-06 00:00:00,484.3254,451.6458,418.9662
2013-03-05 00:00:00,483.7549,453.2549,422.7549
2013-03-04 00:00:00,483.0566,453.8135,424.5704
2013-03-01 00:00:00,480.3094,455.492,430.6746
2013-02-28 00:00:00,478.7526,456.743,434.7334
2013-02-27 00:00:00,478.3702,457.5145,436.6588
2013-02-26 00:00:00,478.1916,458.1995,438.2074
2013-02-25 00:00:00,478.1586,458.2425,438.3264
2013-02-22 00:00:00,478.5001,458.0965,437.6929
2013-02-21 00:00:00,478.5072,458.081,437.6548
2013-02-20 00:00:00,492.5855,461.4782,430.371
2013-02-19 00:00:00,500.042,464.2742,428.5065
2013-02-15 00:00:00,505.1967,466.2747,427.3528
2013-02-14 00:00:00,510.2867,468.4007,426.5148
2013-02-13 00:00:00,515.3454,470.3757,425.4061
2013-02-12 00:00:00,516.7608,471.3212,425.8817
2013-02-11 00:00:00,520.3015,473.0137,425.726
2013-02-08 00:00:00,526.5829,475.0322,423.4816
2013-02-07 00:00:00,533.1717,477.4587,421.7458
2013-02-06 00:00:00,538.0169,479.9028,421.7886
2013-02-05 00:00:00,543.6473,483.3007,422.9542
2013-02-04 00:00:00,548.2325,486.6035,424.9746
2013-02-01 00:00:00,551.3399,490.8377,430.3356
2013-01-31 00:00:00,557.154,495.2615,433.3691
2013-01-30 00:00:00,563.2239,499.9385,436.6532
2013-01-29 00:00:00,565.2232,503.7057,442.1881
2013-01-28 00:00:00,564.1691,506.2716,448.3742
2013-01-25 00:00:00,561.3779,509.5331,457.6884
2013-01-24 00:00:00,554.012,513.1891,472.3663
2013-01-23 00:00:00,545.685,516.6725,487.66
2013-01-22 00:00:00,545.9462,516.9388,487.9313
2013-01-18 00:00:00,546.3092,517.7868,489.2643
2013-01-17 00:00:00,546.6316,519.1023,491.573
2013-01-16 00:00:00,547.8289,520.6633,493.4976
2013-01-15 00:00:00,547.6545,521.3003,494.946
2013-01-14 00:00:00,544.0572,522.494,500.9308
2013-01-11 00:00:00,543.422,523.891,504.36
2013-01-10 00:00:00,545.3453,524.826,504.3067
2013-01-09 00:00:00,547.4537,525.7199,503.9861
2013-01-08 00:00:00,547.7859,526.3559,504.926
2013-01-07 00:00:00,548.3839,526.7529,505.1219
2013-01-04 00:00:00,551.2612,527.9202,504.5791
2013-01-03 00:00:00,552.3191,528.5098,504.7005
2013-01-02 00:00:00,561.2892,530.1972,499.1053
2012-12-31 00:00:00,570.9011,532.0552,493.2094
2012-12-28 00:00:00,579.9585,534.7106,489.4627
2012-12-27 00:00:00,588.2454,538.6991,489.1529
2012-12-26 00:00:00,593.9434,542.0931,490.2429
2012-12-24 00:00:00,598.8993,545.6822,492.465
2012-12-21 00:00:00,604.2709,549.1503,494.0296
2012-12-20 00:00:00,605.9171,551.7588,497.6005
2012-12-19 00:00:00,606.2603,553.7573,501.2542
2012-12-18 00:00:00,606.5185,555.4874,504.4564
2012-12-17 00:00:00,607.2966,557.0789,506.8613
2012-12-14 00:00:00,606.5246,557.5213,508.5181
2012-12-13 00:00:00,604.6459,558.3126,511.9793
2012-12-12 00:00:00,604.2164,558.6721,513.1279
2012-12-11 00:00:00,604.1052,558.867,513.6289
2012-12-10 00:00:00,604.0701,558.9391,513.8082
2012-12-07 00:00:00,603.3037,559.8011,516.2984
2012-12-06 00:00:00,603.0207,560.0261,517.0315
2012-12-05 00:00:00,603.1729,560.5639,517.955
2012-12-04 00:00:00,605.2008,562.7668,520.3328
2012-12-03 00:00:00,606.347,563.2056,520.0641
2012-11-30 00:00:00,605.0635,562.7361,520.4087
2012-11-29 00:00:00,607.0853,563.2991,519.5129
2012-11-28 00:00:00,608.1629,563.5971,519.0313
2012-11-27 00:00:00,611.9082,564.6501,517.392
2012-11-26 00:00:00,616.377,565.888,515.399
2012-11-23 00:00:00,621.5569,567.253,512.9491
2012-11-21 00:00:00,627.2498,569.3458,511.4417
2012-11-20 00:00:00,637.1937,572.9623,508.7308
2012-11-19 00:00:00,641.3229,575.4086,509.4943
2012-11-16 00:00:00,649.0128,578.7541,508.4954
2012-11-15 00:00:00,656.3315,584.6009,512.8702
2012-11-14 00:00:00,662.5405,590.8095,519.0785
2012-11-13 00:00:00,665.3755,595.7035,526.0315
2012-11-12 00:00:00,666.7711,600.0443,533.3175
2012-11-09 00:00:00,666.6174,604.3078,541.9982
2012-11-08 00:00:00,667.3689,609.0003,550.6317
2012-11-07 00:00:00,663.2968,613.9053,564.5138
2012-11-06 00:00:00,661.1337,617.9137,574.6937
2012-11-05 00:00:00,663.9908,621.4007,578.8106
2012-11-02 00:00:00,668.9614,625.5097,582.0579
2012-11-01 00:00:00,672.0279,630.2422,588.4565
2012-10-31 00:00:00,674.3459,633.4807,592.6154
2012-10-26 00:00:00,675.0499,636.6842,598.3184
2012-10-25 00:00:00,677.3033,639.8394,602.3756
2012-10-24 00:00:00,682.3195,643.4285,604.5376
2012-10-23 00:00:00,683.8231,645.846,607.8689
2012-10-22 00:00:00,685.5745,648.8553,612.1361
2012-10-19 00:00:00,691.99,651.6933,611.3965
2012-10-18 00:00:00,696.9562,656.206,615.4558
2012-10-17 00:00:00,702.718,659.509,616.3
2012-10-16 00:00:00,708.7772,662.3833,615.9895
2012-10-15 00:00:00,714.0401,664.9892,615.9383
2012-10-12 00:00:00,717.4647,668.2402,619.0158
2012-10-11 00:00:00,718.1636,671.3185,624.4735
2012-10-10 00:00:00,716.7002,674.0625,631.4249
2012-10-09 00:00:00,715.4247,675.5065,635.5884
2012-10-08 00:00:00,713.0384,676.7435,640.4487
2012-10-05 00:00:00,710.4207,677.972,645.5234
2012-10-04 00:00:00,709.6552,679.3645,649.0739
2012-10-03 00:00:00,709.6201,679.838,650.056
2012-10-02 00:00:00,709.6325,679.777,649.9216
2012-10-01 00:00:00,709.1984,680.46,651.7217
2012-09-28 00:00:00,708.7364,680.7525,652.7687
2012-09-27 00:00:00,708.9236,680.5907,652.2578
2012-09-26 00:00:00,708.6968,680.198,651.6992
2012-09-25 00:00:00,708.4635,680.679,652.8945
2012-09-24 00:00:00,708.476,680.786,653.096
2012-09-21 00:00:00,707.7064,679.4076,651.1088
2012-09-20 00:00:00,705.0568,677.5343,650.0119
2012-09-19 00:00:00,702.0045,676.0428,650.0812
2012-09-18 00:00:00,698.1717,673.7409,649.3102
2012-09-17 00:00:00,692.8651,671.9029,650.9408
2012-09-14 00:00:00,688.5677,669.3194,650.0711
2012-09-13 00:00:00,688.0523,666.5724,645.0925
2012-09-12 00:00:00,689.181,663.9649,638.7488
2012-09-11 00:00:00,690.7459,662.0599,633.3739
2012-09-10 00:00:00,692.4469,660.5304,628.6139
2012-09-07 00:00:00,694.5672,658.4784,622.3896
2012-09-06 00:00:00,693.641,655.4929,617.3448
2012-09-05 00:00:00,692.5605,652.6724,612.7843
2012-09-04 00:00:00,691.5201,650.2066,608.8931
2012-08-31 00:00:00,688.9336,647.5856,606.2376
2012-08-30 00:00:00,687.8417,645.1086,602.3755
2012-08-29 00:00:00,687.0576,642.3047,597.5518
2012-08-28 00:00:00,683.8736,638.9719,594.0702
2012-08-27 00:00:00,679.1012,635.7699,592.4386
2012-08-24 00:00:00,674.4685,631.7374,589.0063
2012-08-23 00:00:00,672.5628,627.8343,583.1058
2012-08-22 00:00:00,670.8,623.4468,576.0936
2012-08-21 00:00:00,665.7784,618.7518,571.7252
2012-08-20 00:00:00,660.3374,615.9947,571.652
2012-08-17 00:00:00,651.3347,612.9287,574.5227
2012-08-16 00:00:00,645.7121,610.7382,575.7643
2012-08-15 00:00:00,642.6493,609.6372,576.6251
2012-08-14 00:00:00,639.9716,608.4087,576.8458
2012-08-13 00:00:00,636.8717,607.1712,577.4707
2012-08-10 00:00:00,633.8119,606.0167,578.2215
2012-08-09 00:00:00,632.0279,605.1802,578.3325
2012-08-08 00:00:00,630.0803,604.0887,578.0971
2012-08-07 00:00:00,628.2864,603.3172,578.348
2012-08-06 00:00:00,626.4455,602.682,578.9185
2012-08-03 00:00:00,624.8351,602.249,579.6629
2012-08-02 00:00:00,623.5666,601.758,579.9494
2012-08-01 00:00:00,623.8128,601.8655,579.9182
2012-07-31 00:00:00,623.3461,601.4955,579.6449
2012-07-30 00:00:00,622.3337,600.5835,578.8333
2012-07-27 00:00:00,622.8506,600.032,577.2134
2012-07-26 00:00:00,625.0302,599.2265,573.4228
2012-07-25 00:00:00,625.0834,599.2075,573.3316
2012-07-24 00:00:00,625.5132,599.0602,572.6073
2012-07-23 00:00:00,626.709,597.5525,568.396
2012-07-20 00:00:00,626.2192,596.466,566.7128
2012-07-19 00:00:00,625.7375,595.1345,564.5315
2012-07-18 00:00:00,623.2421,593.7055,564.169
2012-07-17 00:00:00,621.8364,592.763,563.6897
2012-07-16 00:00:00,620.1715,591.705,563.2386
2012-07-13 00:00:00,618.6165,590.066,561.5156
2012-07-12 00:00:00,617.1732,588.394,559.6149
2012-07-11 00:00:00,616.2413,587.0571,557.8728
2012-07-10 00:00:00,614.0533,585.6436,557.2338
2012-07-09 00:00:00,610.8737,583.7916,556.7094
2012-07-06 00:00:00,605.424,582.1131,558.8021
2012-07-05 00:00:00,601.3899,580.4051,559.4202
2012-07-03 00:00:00,594.8241,578.4811,562.138
2012-07-02 00:00:00,591.3184,576.6521,561.9857
2012-06-29 00:00:00,588.9277,575.2405,561.5534
2012-06-28 00:00:00,588.4884,574.0901,559.6917
2012-06-27 00:00:00,588.8114,574.524,560.2367
2012-06-26 00:00:00,589.1877,574.7576,560.3274
2012-06-25 00:00:00,589.191,574.7698,560.3486
2012-06-22 00:00:00,589.6821,574.3461,559.01
2012-06-21 00:00:00,588.8904,573.5071,558.1237
2012-06-20 00:00:00,588.4621,573.1516,557.841
2012-06-19 00:00:00,587.423,571.713,556.003
2012-06-18 00:00:00,584.9828,570.4065,555.8302
2012-06-15 00:00:00,588.9656,567.6365,546.3074
2012-06-14 00:00:00,592.0561,565.436,538.8159
2012-06-13 00:00:00,591.9065,564.1633,536.42
2012-06-12 00:00:00,591.0968,563.2138,535.3307
2012-06-11 00:00:00,589.6245,562.3168,535.009
2012-06-08 00:00:00,589.1806,562.0938,535.0069
2012-06-07 00:00:00,587.6901,561.6038,535.5174
2012-06-06 00:00:00,587.389,561.4768,535.5645
2012-06-05 00:00:00,587.0109,561.3128,535.6146
2012-06-04 00:00:00,587.5842,561.6453,535.7063
2012-06-01 00:00:00,587.6552,561.6933,535.7313
2012-05-31 00:00:00,590.1318,562.7348,535.3377
2012-05-30 00:00:00,591.6607,563.1473,534.6338
2012-05-29 00:00:00,592.1683,563.2953,534.4222
2012-05-25 00:00:00,593.9098,563.8808,533.8517
2012-05-24 00:00:00,600.4232,565.9162,531.4093
2012-05-23 00:00:00,607.0464,568.0353,529.0241
2012-05-22 00:00:00,613.1031,570.0073,526.9114
2012-05-21 00:00:00,613.0921,570.1728,527.2534
2012-05-18 00:00:00,613.4212,570.6938,527.9663
2012-05-17 00:00:00,611.3399,572.8238,534.3076
2012-05-16 00:00:00,609.285,575.6898,542.0945
2012-05-15 00:00:00,612.3839,578.803,545.2221
2012-05-14 00:00:00,615.6182,581.6295,547.6408
2012-05-11 00:00:00,614.9939,582.725,550.4561
2012-05-10 00:00:00,617.4602,584.651,551.8418
2012-05-09 00:00:00,623.3165,587.2635,551.2105
2012-05-08 00:00:00,628.9103,590.1145,551.3187
2012-05-07 00:00:00,633.9484,593.1275,552.3066
2012-05-04 00:00:00,639.8414,596.465,553.0886
2012-05-03 00:00:00,643.6678,599.8865,556.1052
2012-05-02 00:00:00,646.2011,602.011,557.8209
2012-05-01 00:00:00,649.2529,604.178,559.1031
2012-04-30 00:00:00,650.3084,606.003,561.6976
2012-04-27 00:00:00,650.0466,606.7815,563.5164
2012-04-26 00:00:00,650.373,607.1245,563.876
2012-04-25 00:00:00,651.1109,607.6205,564.1301
2012-04-24 00:00:00,651.4277,607.8445,564.2613
2012-04-23 00:00:00,647.9334,610.1795,572.4256
2012-04-20 00:00:00,645.5031,611.397,577.2909
2012-04-19 00:00:00,642.5508,612.715,582.8792
