date,SlowK,SlowD
2012-02-22 00:00:00,58.9343,49.1172
2012-02-21 00:00:00,49.8319,49.0778
2012-02-17 00:00:00,38.5854,58.4706
2012-02-16 00:00:00,58.8161,77.3822
2012-02-15 00:00:00,78.0102,88.6123
2012-02-14 00:00:00,95.3202,93.7391
2012-02-13 00:00:00,92.5067,93.6316
2012-02-10 00:00:00,93.3905,94.4853
2012-02-09 00:00:00,94.9975,94.8546
2012-02-08 00:00:00,95.0679,92.5113
2012-02-07 00:00:00,94.4985,89.1239
2012-02-06 00:00:00,87.9675,84.8746
2012-02-03 00:00:00,84.9057,85.169
2012-02-02 00:00:00,81.7506,86.1643
2012-02-01 00:00:00,88.8509,86.3798
2012-01-31 00:00:00,87.8913,82.207
2012-01-30 00:00:00,82.3973,70.3341
2012-01-27 00:00:00,76.3324,59.6321
2012-01-26 00:00:00,52.2727,43.7544
2012-01-25 00:00:00,50.2911,43.0354
2012-01-24 00:00:00,28.6995,46.3937
2012-01-23 00:00:00,50.1154,64.6586
2012-01-20 00:00:00,60.366,69.2434
2012-01-19 00:00:00,83.4942,62.9296
2012-01-18 00:00:00,63.8699,47.0428
2012-01-17 00:00:00,41.4245,44.6898
2012-01-13 00:00:00,35.8339,54.103
2012-01-12 00:00:00,56.8109,69.0093
2012-01-11 00:00:00,69.6642,79.316
2012-01-10 00:00:00,80.5527,87.9335
2012-01-09 00:00:00,87.7312,91.9464
2012-01-06 00:00:00,95.5165,89.1505
2012-01-05 00:00:00,92.5915,81.3361
2012-01-04 00:00:00,79.3435,71.4776
2012-01-03 00:00:00,72.0732,69.4684
2011-12-30 00:00:00,63.0161,73.1534
2011-12-29 00:00:00,73.3159,83.7239
2011-12-28 00:00:00,83.1282,91.6638
2011-12-27 00:00:00,94.7276,96.3676
2011-12-23 00:00:00,97.1358,89.2637
2011-12-22 00:00:00,97.2394,72.8405
2011-12-21 00:00:00,73.4159,46.1522
2011-12-20 00:00:00,47.8663,26.1297
2011-12-19 00:00:00,17.1746,15.1331
2011-12-16 00:00:00,13.3482,20.0338
2011-12-15 00:00:00,14.8765,32.5428
2011-12-14 00:00:00,31.8768,46.4275
2011-12-13 00:00:00,50.8752,54.1059
2011-12-12 00:00:00,56.5304,55.3149
2011-12-09 00:00:00,54.9121,59.8198
2011-12-08 00:00:00,54.5022,68.1942
2011-12-07 00:00:00,70.0452,79.5922
2011-12-06 00:00:00,80.0353,87.2059
2011-12-05 00:00:00,88.6961,89.3201
2011-12-02 00:00:00,92.8865,87.6338
2011-12-01 00:00:00,86.3777,73.6507
2011-11-30 00:00:00,83.637,55.4021
2011-11-29 00:00:00,50.9373,33.0006
2011-11-28 00:00:00,31.6319,22.6976
2011-11-25 00:00:00,16.4326,18.228
2011-11-23 00:00:00,20.0284,15.5136
2011-11-22 00:00:00,18.2231,14.0755
2011-11-21 00:00:00,8.2894,18.4036
2011-11-18 00:00:00,15.714,25.0812
2011-11-17 00:00:00,31.2073,27.1902
2011-11-16 00:00:00,28.3222,20.2489
2011-11-15 00:00:00,22.0411,14.7214
2011-11-14 00:00:00,10.3835,19.1266
2011-11-11 00:00:00,11.7396,33.1757
2011-11-10 00:00:00,35.2566,50.7672
2011-11-09 00:00:00,52.5308,57.7279
2011-11-08 00:00:00,64.5142,54.7428
2011-11-07 00:00:00,56.1387,45.2283
2011-11-04 00:00:00,43.5754,39.6984
2011-11-03 00:00:00,35.9708,43.7383
2011-11-02 00:00:00,39.5491,56.4933
2011-11-01 00:00:00,55.695,66.996
2011-10-31 00:00:00,74.2357,68.2594
2011-10-28 00:00:00,71.0572,59.7559
2011-10-27 00:00:00,59.4853,46.0402
2011-10-26 00:00:00,48.7251,32.1435
2011-10-25 00:00:00,29.9102,17.2485
2011-10-24 00:00:00,17.7952,17.2152
2011-10-21 00:00:00,4.04,29.8371
2011-10-20 00:00:00,29.8103,57.8399
2011-10-19 00:00:00,55.6609,78.8949
2011-10-18 00:00:00,88.0484,91.5265
2011-10-17 00:00:00,92.9753,92.6135
2011-10-14 00:00:00,93.5559,92.2817
2011-10-13 00:00:00,91.3094,88.2309
2011-10-12 00:00:00,91.9799,81.9836
2011-10-11 00:00:00,81.4033,69.9631
2011-10-10 00:00:00,72.5676,59.9058
2011-10-07 00:00:00,55.9183,45.8168
2011-10-06 00:00:00,51.2314,31.7716
2011-10-05 00:00:00,30.3006,17.2926
2011-10-04 00:00:00,13.7828,12.7762
2011-10-03 00:00:00,7.7944,16.6302
2011-09-30 00:00:00,16.7513,24.5567
2011-09-29 00:00:00,25.3448,29.7261
2011-09-28 00:00:00,31.5739,31.822
2011-09-27 00:00:00,32.2596,35.1599
2011-09-26 00:00:00,31.6325,42.9078
2011-09-23 00:00:00,41.5875,58.7259
2011-09-22 00:00:00,55.5033,74.8383
2011-09-21 00:00:00,79.0868,88.7729
2011-09-20 00:00:00,89.9247,93.7933
2011-09-19 00:00:00,97.3071,92.5492
2011-09-16 00:00:00,94.1482,84.8487
2011-09-15 00:00:00,86.1924,74.205
2011-09-14 00:00:00,74.2055,66.6219
2011-09-13 00:00:00,62.2169,63.8502
2011-09-12 00:00:00,63.4433,65.3071
2011-09-09 00:00:00,65.8905,58.7064
2011-09-08 00:00:00,66.5874,49.0575
2011-09-07 00:00:00,43.6413,41.5574
2011-09-06 00:00:00,36.9437,50.8332
2011-09-02 00:00:00,44.0873,67.6187
2011-09-01 00:00:00,71.4687,84.9125
2011-08-31 00:00:00,87.3,91.4059
2011-08-30 00:00:00,95.9687,91.8209
2011-08-29 00:00:00,90.9489,85.3087
2011-08-26 00:00:00,88.545,72.3075
2011-08-25 00:00:00,76.4321,50.302
2011-08-24 00:00:00,51.9452,27.5492
2011-08-23 00:00:00,22.5286,21.0745
2011-08-22 00:00:00,8.1737,33.2848
2011-08-19 00:00:00,32.5212,58.6093
2011-08-18 00:00:00,59.1593,77.1975
2011-08-17 00:00:00,84.1474,85.5542
2011-08-16 00:00:00,88.2859,78.1441
2011-08-15 00:00:00,84.2292,65.1039
2011-08-12 00:00:00,61.9173,45.9243
2011-08-11 00:00:00,49.1652,34.4112
2011-08-10 00:00:00,26.6904,21.4044
2011-08-09 00:00:00,27.3779,22.4922
2011-08-08 00:00:00,10.145,22.953
2011-08-05 00:00:00,29.9537,36.0586
2011-08-04 00:00:00,28.7603,39.4236
2011-08-03 00:00:00,49.4619,42.9595
2011-08-02 00:00:00,40.0487,37.3714
2011-08-01 00:00:00,39.3678,41.932
2011-07-29 00:00:00,32.6976,54.5062
2011-07-28 00:00:00,53.7306,74.6628
2011-07-27 00:00:00,77.0903,85.707
2011-07-26 00:00:00,93.1676,86.9819
2011-07-25 00:00:00,86.8631,83.0662
2011-07-22 00:00:00,80.9151,83.5785
2011-07-21 00:00:00,81.4203,88.6266
2011-07-20 00:00:00,88.4001,91.1181
2011-07-19 00:00:00,96.0593,89.7127
2011-07-18 00:00:00,88.895,80.5832
2011-07-15 00:00:00,84.1838,73.3168
2011-07-14 00:00:00,68.6707,69.4291
2011-07-13 00:00:00,67.0958,75.5845
2011-07-12 00:00:00,72.5208,84.9043
2011-07-11 00:00:00,87.1369,92.293
2011-07-08 00:00:00,95.0551,94.9989
2011-07-07 00:00:00,94.687,95.2497
2011-07-06 00:00:00,95.2545,94.2802
2011-07-05 00:00:00,95.8077,92.4244
2011-07-01 00:00:00,91.7783,90.2648
2011-06-30 00:00:00,89.6872,87.7033
2011-06-29 00:00:00,89.3289,86.4587
2011-06-28 00:00:00,84.0937,82.5039
2011-06-27 00:00:00,85.9535,80.8242
2011-06-24 00:00:00,77.4646,70.0087
2011-06-23 00:00:00,79.0544,56.2838
2011-06-22 00:00:00,53.507,38.8101
2011-06-21 00:00:00,36.29,29.8619
2011-06-20 00:00:00,26.6333,33.6316
2011-06-17 00:00:00,26.6624,36.8265
2011-06-16 00:00:00,47.5989,37.8491
2011-06-15 00:00:00,36.2181,24.0458
2011-06-14 00:00:00,29.7302,13.7628
2011-06-13 00:00:00,6.1892,5.5182
2011-06-10 00:00:00,5.3691,4.7299
2011-06-09 00:00:00,4.9963,8.8876
2011-06-08 00:00:00,3.8242,20.4444
2011-06-07 00:00:00,17.8422,39.5087
2011-06-06 00:00:00,39.6667,59.3193
2011-06-03 00:00:00,61.0171,74.2165
2011-06-02 00:00:00,77.2742,80.079
2011-06-01 00:00:00,84.3583,75.7048
2011-05-31 00:00:00,78.6045,61.6248
2011-05-27 00:00:00,64.1517,48.3438
2011-05-26 00:00:00,42.1182,37.8567
2011-05-25 00:00:00,38.7615,39.3616
2011-05-24 00:00:00,32.6905,43.9232
2011-05-23 00:00:00,46.6328,49.358
2011-05-20 00:00:00,52.4462,43.5763
2011-05-19 00:00:00,48.9949,29.8334
2011-05-18 00:00:00,29.2878,20.3023
2011-05-17 00:00:00,11.2174,20.7655
2011-05-16 00:00:00,20.4016,33.6155
2011-05-13 00:00:00,30.6777,40.766
2011-05-12 00:00:00,49.7674,42.6549
2011-05-11 00:00:00,41.8529,33.2882
2011-05-10 00:00:00,36.3443,28.3688
2011-05-09 00:00:00,21.6675,26.7997
2011-05-06 00:00:00,27.0947,29.3925
2011-05-05 00:00:00,31.6371,30.2334
2011-05-04 00:00:00,29.4458,27.432
2011-05-03 00:00:00,29.6173,31.4992
2011-05-02 00:00:00,23.2328,38.9768
2011-04-29 00:00:00,41.6474,57.5978
2011-04-28 00:00:00,52.0504,72.7314
2011-04-27 00:00:00,79.0956,85.1816
2011-04-26 00:00:00,87.0481,89.2159
2011-04-25 00:00:00,89.4011,89.0252
2011-04-21 00:00:00,91.1984,79.1745
2011-04-20 00:00:00,86.4762,60.3209
2011-04-19 00:00:00,59.849,41.4346
2011-04-18 00:00:00,34.6374,32.5441
2011-04-15 00:00:00,29.8173,30.0494
2011-04-14 00:00:00,33.1775,23.798
2011-04-13 00:00:00,27.1534,16.004
2011-04-12 00:00:00,11.063,11.0478
2011-04-11 00:00:00,9.7955,12.3571
2011-04-08 00:00:00,12.2848,14.957
2011-04-07 00:00:00,14.9909,16.5433
2011-04-06 00:00:00,17.5951,18.4598
2011-04-05 00:00:00,17.0438,24.1792
2011-04-04 00:00:00,20.7405,37.8907
2011-04-01 00:00:00,34.7533,55.8421
2011-03-31 00:00:00,58.1785,72.8679
2011-03-30 00:00:00,74.5944,83.4024
2011-03-29 00:00:00,85.8309,87.7919
2011-03-28 00:00:00,89.782,87.585
2011-03-25 00:00:00,87.7627,82.3793
2011-03-24 00:00:00,85.2102,71.3766
2011-03-23 00:00:00,74.1649,54.3891
2011-03-22 00:00:00,54.7548,35.748
2011-03-21 00:00:00,34.2477,25.5701
2011-03-18 00:00:00,18.2413,26.8451
2011-03-17 00:00:00,24.2214,36.7746
2011-03-16 00:00:00,38.0727,42.2688
2011-03-15 00:00:00,48.0296,37.3251
2011-03-14 00:00:00,40.7041,30.5275
2011-03-11 00:00:00,23.2416,31.0983
2011-03-10 00:00:00,27.6368,46.4685
2011-03-09 00:00:00,42.4164,65.1516
2011-03-08 00:00:00,69.3522,81.6147
2011-03-07 00:00:00,83.6863,85.2496
2011-03-04 00:00:00,91.8055,83.0973
2011-03-03 00:00:00,80.257,74.7589
2011-03-02 00:00:00,77.2293,65.8065
2011-03-01 00:00:00,66.7904,49.9349
2011-02-28 00:00:00,53.3996,32.5809
2011-02-25 00:00:00,29.6148,17.8993
2011-02-24 00:00:00,14.7283,13.7985
2011-02-23 00:00:00,9.3548,24.2435
2011-02-22 00:00:00,17.3125,46.7468
2011-02-18 00:00:00,46.0632,72.2937
2011-02-17 00:00:00,76.8647,86.5891
2011-02-16 00:00:00,93.9533,87.0309
2011-02-15 00:00:00,88.9493,82.0794
2011-02-14 00:00:00,78.1901,81.418
2011-02-11 00:00:00,79.0987,86.9865
2011-02-10 00:00:00,86.9653,92.5294
2011-02-09 00:00:00,94.8957,93.6339
2011-02-08 00:00:00,95.7272,91.9113
2011-02-07 00:00:00,90.2787,89.5225
2011-02-04 00:00:00,89.728,85.1954
2011-02-03 00:00:00,88.5607,76.6801
2011-02-02 00:00:00,77.2974,67.7223
2011-02-01 00:00:00,64.1821,67.2741
2011-01-31 00:00:00,61.6874,73.1472
2011-01-28 00:00:00,75.9528,75.7699
2011-01-27 00:00:00,81.8014,63.9054
2011-01-26 00:00:00,69.5556,45.9057
2011-01-25 00:00:00,40.3592,32.6714
2011-01-24 00:00:00,27.8024,36.0561
2011-01-21 00:00:00,29.8525,51.4535
2011-01-20 00:00:00,50.5136,70.2422
2011-01-19 00:00:00,73.9944,85.5546
2011-01-18 00:00:00,86.2187,90.654
2011-01-14 00:00:00,96.4508,91.8312
2011-01-13 00:00:00,89.2925,89.8352
2011-01-12 00:00:00,89.7504,91.3999
2011-01-11 00:00:00,90.4628,93.093
2011-01-10 00:00:00,93.9864,93.5691
2011-01-07 00:00:00,94.8297,93.2256
2011-01-06 00:00:00,91.8912,84.3759
2011-01-05 00:00:00,92.956,71.2221
2011-01-04 00:00:00,68.2806,55.6084
2011-01-03 00:00:00,52.4297,54.1626
2010-12-31 00:00:00,46.115,62.9426
2010-12-30 00:00:00,63.9429,73.6441
2010-12-29 00:00:00,78.7698,80.1446
2010-12-28 00:00:00,78.2196,82.912
2010-12-27 00:00:00,83.4446,86.7058
2010-12-23 00:00:00,87.0719,81.4296
2010-12-22 00:00:00,89.601,68.7247
2010-12-21 00:00:00,67.6158,49.3948
2010-12-20 00:00:00,48.9574,38.8858
2010-12-17 00:00:00,31.6113,36.4115
2010-12-16 00:00:00,36.0888,42.2637
2010-12-15 00:00:00,41.5344,47.1427
2010-12-14 00:00:00,49.1679,51.3058
2010-12-13 00:00:00,50.7257,51.4064
2010-12-10 00:00:00,54.0238,55.0216
2010-12-09 00:00:00,49.4698,59.044
2010-12-08 00:00:00,61.5712,70.48
2010-12-07 00:00:00,66.0909,77.8157
2010-12-06 00:00:00,83.778,79.2439
2010-12-03 00:00:00,83.5782,75.1585
2010-12-02 00:00:00,70.3753,70.9124
2010-12-01 00:00:00,71.522,76.9725
2010-11-30 00:00:00,70.8398,80.1321
2010-11-29 00:00:00,88.5557,85.9268
2010-11-26 00:00:00,81.001,83.1314
2010-11-24 00:00:00,88.2239,81.3672
2010-11-23 00:00:00,80.1694,67.5592
2010-11-22 00:00:00,75.7083,49.9342
2010-11-19 00:00:00,46.8,29.611
2010-11-18 00:00:00,27.2944,20.2157
2010-11-17 00:00:00,14.7387,20.477
2010-11-16 00:00:00,18.614,29.2055
2010-11-15 00:00:00,28.0785,40.4446
2010-11-12 00:00:00,40.924,53.8732
2010-11-11 00:00:00,52.3313,65.8234
2010-11-10 00:00:00,68.3644,77.414
2010-11-09 00:00:00,76.7745,84.9014
2010-11-08 00:00:00,87.1031,90.4806
2010-11-05 00:00:00,90.8264,86.6778
2010-11-04 00:00:00,93.5124,70.7107
2010-11-03 00:00:00,75.6946,48.2334
2010-11-02 00:00:00,42.9251,30.3334
2010-11-01 00:00:00,26.0805,26.1764
2010-10-29 00:00:00,21.9947,29.785
2010-10-28 00:00:00,30.4539,36.406
2010-10-27 00:00:00,36.9065,42.835
2010-10-26 00:00:00,41.8577,46.6083
2010-10-25 00:00:00,49.741,49.9775
2010-10-22 00:00:00,48.2262,55.8494
2010-10-21 00:00:00,51.9652,67.0564
2010-10-20 00:00:00,67.3569,82.378
2010-10-19 00:00:00,81.8472,91.6445
2010-10-18 00:00:00,97.9299,95.4601
2010-10-15 00:00:00,95.1563,92.7027
2010-10-14 00:00:00,93.2941,91.928
2010-10-13 00:00:00,89.6578,90.3587
2010-10-12 00:00:00,92.8321,89.1682
2010-10-11 00:00:00,88.5861,86.2423
2010-10-08 00:00:00,86.0865,78.1966
2010-10-07 00:00:00,84.0542,66.2959
2010-10-06 00:00:00,64.4492,49.8521
2010-10-05 00:00:00,50.3843,44.4979
2010-10-04 00:00:00,34.7229,46.2761
2010-10-01 00:00:00,48.3866,56.2422
2010-09-30 00:00:00,55.7189,65.0381
2010-09-29 00:00:00,64.621,73.5857
2010-09-28 00:00:00,74.7743,82.2438
2010-09-27 00:00:00,81.3618,86.239
2010-09-24 00:00:00,90.5952,89.94
2010-09-23 00:00:00,86.76,88.388
2010-09-22 00:00:00,92.4646,90.0806
2010-09-21 00:00:00,85.9395,90.0083
2010-09-20 00:00:00,91.8377,93.1997
2010-09-17 00:00:00,92.2478,93.3524
2010-09-16 00:00:00,95.5135,90.6916
2010-09-15 00:00:00,92.296,86.0314
2010-09-14 00:00:00,84.2654,82.6872
2010-09-13 00:00:00,81.5329,83.8983
2010-09-10 00:00:00,82.2633,88.1497
2010-09-09 00:00:00,87.8986,93.0595
2010-09-08 00:00:00,94.2872,96.2976
2010-09-07 00:00:00,96.9927,94.5227
2010-09-03 00:00:00,97.6129,88.3021
2010-09-02 00:00:00,88.9624,75.6491
2010-09-01 00:00:00,78.3311,59.7048
2010-08-31 00:00:00,59.6538,43.5181
2010-08-30 00:00:00,41.1295,30.3493
2010-08-27 00:00:00,29.7712,21.9573
2010-08-26 00:00:00,20.1474,17.7385
2010-08-25 00:00:00,15.9533,20.3394
2010-08-24 00:00:00,17.1147,32.7216
2010-08-23 00:00:00,27.9504,47.3402
2010-08-20 00:00:00,53.0997,55.0259
2010-08-19 00:00:00,60.9707,47.3622
2010-08-18 00:00:00,51.0074,34.2129
2010-08-17 00:00:00,30.1086,23.522
2010-08-16 00:00:00,21.5228,20.8025
2010-08-13 00:00:00,18.9345,23.8988
2010-08-12 00:00:00,21.9503,31.6539
2010-08-11 00:00:00,30.8115,43.3879
2010-08-10 00:00:00,42.2,54.8555
2010-08-09 00:00:00,57.1524,65.4584
2010-08-06 00:00:00,65.2143,69.9854
2010-08-05 00:00:00,74.0086,64.6084
2010-08-04 00:00:00,70.7334,51.5148
2010-08-03 00:00:00,49.0833,38.4277
2010-08-02 00:00:00,34.7276,40.2477
2010-07-30 00:00:00,31.4721,53.1115
2010-07-29 00:00:00,54.5433,70.0277
2010-07-28 00:00:00,73.319,77.6559
2010-07-27 00:00:00,82.221,76.8753
2010-07-26 00:00:00,77.4276,72.1435
2010-07-23 00:00:00,70.9772,64.3877
2010-07-22 00:00:00,68.0257,54.9158
2010-07-21 00:00:00,54.1603,42.1834
2010-07-20 00:00:00,42.5615,34.4957
2010-07-19 00:00:00,29.8285,31.7953
2010-07-16 00:00:00,31.0972,37.1062
2010-07-15 00:00:00,34.4603,47.0072
2010-07-14 00:00:00,45.7611,60.5639
2010-07-13 00:00:00,60.8001,74.0057
2010-07-12 00:00:00,75.1305,76.0207
2010-07-09 00:00:00,86.0865,66.4258
2010-07-08 00:00:00,66.8449,44.3033
2010-07-07 00:00:00,46.3459,26.4759
2010-07-06 00:00:00,19.7191,14.9368
2010-07-02 00:00:00,13.3627,13.7809
2010-07-01 00:00:00,11.7287,14.7644
2010-06-30 00:00:00,16.2512,16.3723
2010-06-29 00:00:00,16.3134,15.8748
2010-06-28 00:00:00,16.5522,22.5991
2010-06-25 00:00:00,14.7587,35.077
2010-06-24 00:00:00,36.4865,55.7033
2010-06-23 00:00:00,53.9858,71.7582
2010-06-22 00:00:00,76.6377,85.9403
2010-06-21 00:00:00,84.651,92.9613
2010-06-18 00:00:00,96.5323,94.5671
2010-06-17 00:00:00,97.7007,88.7327
2010-06-16 00:00:00,89.4683,76.1855
2010-06-15 00:00:00,79.0292,58.8058
2010-06-14 00:00:00,60.0589,39.5465
2010-06-11 00:00:00,37.3291,22.2052
2010-06-10 00:00:00,21.2514,14.4063
2010-06-09 00:00:00,8.0352,19.1613
2010-06-08 00:00:00,13.9323,38.1547
2010-06-07 00:00:00,35.5163,62.0129
2010-06-04 00:00:00,65.0156,79.2792
2010-06-03 00:00:00,85.5069,87.4427
2010-06-02 00:00:00,87.3152,86.4597
2010-06-01 00:00:00,89.506,82.1665
2010-05-28 00:00:00,82.5579,72.5931
2010-05-27 00:00:00,74.4356,62.9946
2010-05-26 00:00:00,60.7857,49.7298
2010-05-25 00:00:00,53.7625,36.6445
2010-05-24 00:00:00,34.6412,24.4072
2010-05-21 00:00:00,21.5297,21.9564
2010-05-20 00:00:00,17.0508,25.5204
2010-05-19 00:00:00,27.2887,36.846
2010-05-18 00:00:00,32.2217,51.5057
2010-05-17 00:00:00,51.0277,71.4459
2010-05-14 00:00:00,71.2678,85.3581
2010-05-13 00:00:00,92.0423,87.5204
2010-05-12 00:00:00,92.7641,79.5865
2010-05-11 00:00:00,77.7548,65.6055
2010-05-10 00:00:00,68.2407,52.4817
2010-05-07 00:00:00,50.821,43.0068
2010-05-06 00:00:00,38.3834,38.8873
2010-05-05 00:00:00,39.8159,45.599
2010-05-04 00:00:00,38.4626,47.7236
2010-05-03 00:00:00,58.5187,51.2501
2010-04-30 00:00:00,46.1895,49.6211
2010-04-29 00:00:00,49.0421,59.0296
2010-04-28 00:00:00,53.6316,74.2828
2010-04-27 00:00:00,74.415,88.5017
2010-04-26 00:00:00,94.8019,88.5188
2010-04-23 00:00:00,96.2881,77.3564
2010-04-22 00:00:00,74.4665,62.1748
2010-04-21 00:00:00,61.3147,61.8915
2010-04-20 00:00:00,50.7432,70.3293
2010-04-19 00:00:00,73.6167,85.0203
2010-04-16 00:00:00,86.628,90.8016
2010-04-15 00:00:00,94.8161,92.2154
2010-04-14 00:00:00,90.9606,89.9265
2010-04-13 00:00:00,90.8694,88.7512
2010-04-12 00:00:00,87.9495,86.7699
2010-04-09 00:00:00,87.4347,87.7738
2010-04-08 00:00:00,84.9254,87.5363
2010-04-07 00:00:00,90.9613,86.7199
2010-04-06 00:00:00,86.7222,82.649
2010-04-05 00:00:00,82.4763,81.3204
2010-04-01 00:00:00,78.7484,82.8722
2010-03-31 00:00:00,82.7365,82.8481
2010-03-30 00:00:00,87.1316,82.26
2010-03-29 00:00:00,78.676,80.6548
2010-03-26 00:00:00,80.9723,83.3062
2010-03-25 00:00:00,82.3162,78.5827
2010-03-24 00:00:00,86.6301,69.3769
2010-03-23 00:00:00,66.8019,56.3688
2010-03-22 00:00:00,54.6986,52.625
2010-03-19 00:00:00,47.606,53.0983
2010-03-18 00:00:00,55.5704,60.0222
2010-03-17 00:00:00,56.1184,69.1636
2010-03-16 00:00:00,68.3778,82.0928
2010-03-15 00:00:00,82.9946,90.9219
2010-03-12 00:00:00,94.906,93.9701
2010-03-11 00:00:00,94.8652,92.8851
2010-03-10 00:00:00,92.1392,92.8416
2010-03-09 00:00:00,91.6509,93.4199
2010-03-08 00:00:00,94.7348,93.1676
2010-03-05 00:00:00,93.8741,91.7379
2010-03-04 00:00:00,90.8939,91.1448
2010-03-03 00:00:00,90.4458,91.3431
2010-03-02 00:00:00,92.0947,87.7088
2010-03-01 00:00:00,91.4888,74.8028
2010-02-26 00:00:00,79.5431,55.4283
2010-02-25 00:00:00,53.3764,41.099
2010-02-24 00:00:00,33.3653,43.362
2010-02-23 00:00:00,36.5551,58.838
2010-02-22 00:00:00,60.1655,76.2458
2010-02-19 00:00:00,79.7935,85.449
2010-02-18 00:00:00,88.7783,88.6691
2010-02-17 00:00:00,87.7752,84.421
2010-02-16 00:00:00,89.4539,77.5744
2010-02-12 00:00:00,76.0339,64.2914
2010-02-11 00:00:00,67.2354,54.6568
2010-02-10 00:00:00,49.6048,43.2828
2010-02-09 00:00:00,47.1301,40.4427
2010-02-08 00:00:00,33.1136,36.0152
2010-02-05 00:00:00,41.0843,36.708
2010-02-04 00:00:00,33.8476,29.0598
2010-02-03 00:00:00,35.1921,22.1878
2010-02-02 00:00:00,18.1397,19.9455
2010-02-01 00:00:00,13.2315,27.8335
2010-01-29 00:00:00,28.4652,39.5013
2010-01-28 00:00:00,41.8037,39.248
2010-01-27 00:00:00,48.235,31.7713
2010-01-26 00:00:00,27.7053,25.9763
2010-01-25 00:00:00,19.3735,37.6289
2010-01-22 00:00:00,30.85,51.8158
2010-01-21 00:00:00,62.6631,61.4321
2010-01-20 00:00:00,61.9344,57.6605
2010-01-19 00:00:00,59.699,53.4868
2010-01-15 00:00:00,51.3483,45.9872
2010-01-14 00:00:00,49.413,38.0718
2010-01-13 00:00:00,37.2003,31.7614
2010-01-12 00:00:00,27.6022,30.9984
2010-01-11 00:00:00,30.4817,37.7213
2010-01-08 00:00:00,34.9114,51.1164
2010-01-07 00:00:00,47.7707,66.7131
2010-01-06 00:00:00,70.6672,77.9169
2010-01-05 00:00:00,81.7015,78.8435
2010-01-04 00:00:00,81.3819,78.0429
2009-12-31 00:00:00,73.4472,79.0966
2009-12-30 00:00:00,79.2997,86.0462
2009-12-29 00:00:00,84.5428,91.9145
2009-12-28 00:00:00,94.296,94.3106
2009-12-24 00:00:00,96.9047,90.179
2009-12-23 00:00:00,91.7312,75.9844
2009-12-22 00:00:00,81.901,58.1773
2009-12-21 00:00:00,54.3211,40.6533
2009-12-18 00:00:00,38.3096,39.3211
2009-12-17 00:00:00,29.329,45.5219
2009-12-16 00:00:00,50.3247,57.8372
2009-12-15 00:00:00,56.912,63.838
2009-12-14 00:00:00,66.275,62.6412
2009-12-11 00:00:00,68.3269,50.848
2009-12-10 00:00:00,53.3219,32.0275
2009-12-09 00:00:00,30.8952,18.2958
2009-12-08 00:00:00,11.8655,12.3655
2009-12-07 00:00:00,12.1269,10.246
2009-12-04 00:00:00,13.1043,9.1569
2009-12-03 00:00:00,5.5068,11.0194
2009-12-02 00:00:00,8.8596,23.9129
2009-12-01 00:00:00,18.6917,41.4789
2009-11-30 00:00:00,44.1874,61.272
2009-11-27 00:00:00,61.5577,66.2398
2009-11-25 00:00:00,78.0709,58.3469
2009-11-24 00:00:00,59.0908,43.2901
2009-11-23 00:00:00,37.8789,41.6363
2009-11-20 00:00:00,32.9007,55.0244
2009-11-19 00:00:00,54.1292,72.8227
2009-11-18 00:00:00,78.0432,82.5817
2009-11-17 00:00:00,86.2957,85.0718
2009-11-16 00:00:00,83.4063,84.0037
2009-11-13 00:00:00,85.5135,86.2471
2009-11-12 00:00:00,83.0914,88.2817
2009-11-11 00:00:00,90.1365,89.8896
2009-11-10 00:00:00,91.6172,83.5239
2009-11-09 00:00:00,87.9152,69.3733
2009-11-06 00:00:00,71.0394,50.4966
2009-11-05 00:00:00,49.1654,33.3724
2009-11-04 00:00:00,31.285,24.4289
2009-11-03 00:00:00,19.6668,19.8975
2009-11-02 00:00:00,22.3349,18.7654
2009-10-30 00:00:00,17.6907,17.7537
2009-10-29 00:00:00,16.2706,26.2504
2009-10-28 00:00:00,19.2997,43.8139
2009-10-27 00:00:00,43.1808,64.9235
2009-10-26 00:00:00,68.9611,78.3103
2009-10-23 00:00:00,82.6285,80.7502
2009-10-22 00:00:00,83.3414,69.8623
2009-10-21 00:00:00,76.2808,55.5022
2009-10-20 00:00:00,49.9646,44.4399
2009-10-19 00:00:00,40.2611,47.0114
2009-10-16 00:00:00,43.094,56.2553
2009-10-15 00:00:00,57.6792,66.1313
2009-10-14 00:00:00,67.9927,74.476
2009-10-13 00:00:00,72.7222,80.8919
2009-10-12 00:00:00,82.7132,87.2478
2009-10-09 00:00:00,87.2403,90.3898
2009-10-08 00:00:00,91.7901,88.2152
2009-10-07 00:00:00,92.139,73.678
2009-10-06 00:00:00,80.7164,57.1354
2009-10-05 00:00:00,48.1786,43.3034
2009-10-02 00:00:00,42.5111,47.0702
2009-10-01 00:00:00,39.2205,47.1714
2009-09-30 00:00:00,59.4791,45.8588
2009-09-29 00:00:00,42.8146,36.6972
2009-09-28 00:00:00,35.2828,39.9358
2009-09-25 00:00:00,31.9943,51.1066
2009-09-24 00:00:00,52.5302,67.3738
2009-09-23 00:00:00,68.7953,78.1716
2009-09-22 00:00:00,80.796,85.0972
2009-09-21 00:00:00,84.9236,88.2965
2009-09-18 00:00:00,89.5719,89.8777
2009-09-17 00:00:00,90.3939,87.2138
