date,QUADRATURE,PHASE
2020-02-03 13:14:30,-9.8246,-6.1943
2020-01-31 00:00:00,-17.6863,1.9352
2020-01-30 00:00:00,-9.0719,3.8241
2020-01-29 00:00:00,-7.8705,4.9438
2020-01-28 00:00:00,-4.9227,6.109
2020-01-27 00:00:00,0.5024,6.7706
2020-01-24 00:00:00,-1.0109,3.932
2020-01-23 00:00:00,-22.9783,5.1154
2020-01-22 00:00:00,-26.3215,15.3667
2020-01-21 00:00:00,-4.7664,18.1101
2020-01-17 00:00:00,5.1271,17.2232
2020-01-16 00:00:00,20.627,15.1251
2020-01-15 00:00:00,14.3629,7.5574
2020-01-14 00:00:00,-2.914,8.029
2020-01-13 00:00:00,-7.9384,9.7563
2020-01-10 00:00:00,-8.1847,13.1666
2020-01-09 00:00:00,5.3107,13.612
2020-01-08 00:00:00,7.8304,10.0599
2020-01-07 00:00:00,0.3594,9.8264
2020-01-06 00:00:00,3.8834,10.9552
2020-01-03 00:00:00,9.2827,9.2475
2020-01-02 00:00:00,9.5054,6.6724
2019-12-31 00:00:00,7.4706,3.9749
2019-12-30 00:00:00,-2.0424,2.0911
2019-12-27 00:00:00,-10.9464,4.7789
2019-12-26 00:00:00,-12.7199,8.3061
2019-12-24 00:00:00,-8.4587,12.6902
2019-12-23 00:00:00,6.2164,13.3579
2019-12-20 00:00:00,11.704,8.2404
2019-12-19 00:00:00,3.2745,6.297
2019-12-18 00:00:00,1.2459,6.6127
2019-12-17 00:00:00,-4.42,6.3413
2019-12-16 00:00:00,-0.5539,10.7206
2019-12-13 00:00:00,24.2812,8.8714
2019-12-12 00:00:00,32.9642,-0.2085
2019-12-11 00:00:00,16.4809,-6.9567
2019-12-10 00:00:00,-10.8349,-7.3414
2019-12-09 00:00:00,-24.2021,-0.6836
2019-12-06 00:00:00,-12.1702,5.3813
2019-12-05 00:00:00,3.3576,4.5912
2019-12-04 00:00:00,10.6365,3.2681
2019-12-03 00:00:00,18.1524,0.0736
2019-12-02 00:00:00,7.9969,-4.7414
2019-11-29 00:00:00,-7.522,-3.9161
2019-11-27 00:00:00,-13.2407,-0.7273
2019-11-26 00:00:00,-12.1344,3.2046
2019-11-25 00:00:00,-3.0824,4.9626
2019-11-22 00:00:00,-0.4486,3.5442
2019-11-21 00:00:00,-3.504,4.165
2019-11-20 00:00:00,-2.5756,5.3614
2019-11-19 00:00:00,-1.1587,5.7393
2019-11-18 00:00:00,-0.9721,5.591
2019-11-15 00:00:00,-4.1875,5.3516
2019-11-14 00:00:00,-11.7581,6.6336
2019-11-13 00:00:00,-14.6099,10.2372
2019-11-12 00:00:00,-11.9624,14.6103
2019-11-11 00:00:00,5.1542,17.6171
2019-11-08 00:00:00,27.4366,13.0293
2019-11-07 00:00:00,26.1399,3.921
2019-11-06 00:00:00,1.4575,-1.3342
2019-11-05 00:00:00,-21.1104,4.6016
2019-11-04 00:00:00,-9.767,10.2671
2019-11-01 00:00:00,-0.7449,8.732
2019-10-31 00:00:00,1.5337,9.1831
2019-10-30 00:00:00,6.6852,7.8598
2019-10-29 00:00:00,6.8633,7.2324
2019-10-28 00:00:00,11.1374,5.4188
2019-10-25 00:00:00,7.0159,1.7847
2019-10-24 00:00:00,-2.4351,1.2963
2019-10-23 00:00:00,-8.0115,3.0963
2019-10-22 00:00:00,-8.5795,6.2033
2019-10-21 00:00:00,-1.7865,8.6722
2019-10-18 00:00:00,5.1723,7.2338
2019-10-17 00:00:00,5.0156,4.4184
2019-10-16 00:00:00,2.1576,3.2025
2019-10-15 00:00:00,-0.4034,3.4465
2019-10-14 00:00:00,1.2501,4.8978
2019-10-11 00:00:00,5.8102,2.8166
2019-10-10 00:00:00,1.9773,-0.6572
2019-10-09 00:00:00,-5.3731,1.1681
2019-10-08 00:00:00,-1.7128,4.6375
2019-10-07 00:00:00,4.4738,2.7453
2019-10-04 00:00:00,1.8122,0.9997
2019-10-03 00:00:00,3.3461,1.8879
2019-10-02 00:00:00,6.1902,-0.4318
2019-10-01 00:00:00,2.6988,-2.3148
2019-09-30 00:00:00,-0.4404,-2.6187
2019-09-27 00:00:00,-4.2679,-1.7119
2019-09-26 00:00:00,-3.1814,0.8349
2019-09-25 00:00:00,-0.1305,0.4567
2019-09-24 00:00:00,-1.8113,-0.0497
2019-09-23 00:00:00,-4.7937,0.5392
2019-09-20 00:00:00,-8.2965,3.3579
2019-09-19 00:00:00,-4.9505,7.5709
2019-09-18 00:00:00,1.1444,7.2606
2019-09-17 00:00:00,1.6765,5.6352
2019-09-16 00:00:00,1.3026,5.3991
2019-09-13 00:00:00,2.0097,5.3103
2019-09-12 00:00:00,4.2574,4.3738
2019-09-11 00:00:00,3.8137,1.6411
2019-09-10 00:00:00,-0.1809,1.5002
2019-09-09 00:00:00,1.7965,3.2263
2019-09-06 00:00:00,8.8752,1.3226
2019-09-05 00:00:00,7.2644,-3.2031
2019-09-04 00:00:00,3.0763,-4.1828
2019-09-03 00:00:00,-2.0687,-6.079
2019-08-30 00:00:00,-13.5883,-3.1306
2019-08-29 00:00:00,-12.3759,4.19
2019-08-28 00:00:00,-4.6539,6.0377
2019-08-27 00:00:00,-0.3785,6.8544
2019-08-26 00:00:00,4.7906,5.8352
2019-08-23 00:00:00,6.8171,2.5332
2019-08-22 00:00:00,-2.9546,0.0758
2019-08-21 00:00:00,-8.4857,5.4933
2019-08-20 00:00:00,3.5611,6.6949
2019-08-19 00:00:00,4.0045,3.2449
2019-08-16 00:00:00,9.1925,4.9694
2019-08-15 00:00:00,23.5157,0.356
2019-08-14 00:00:00,24.0892,-6.6376
2019-08-13 00:00:00,10.7115,-14.3049
2019-08-12 00:00:00,-11.0455,-13.6421
2019-08-09 00:00:00,-19.4289,-6.0787
2019-08-08 00:00:00,-14.8899,0.3874
2019-08-07 00:00:00,-4.7133,2.701
2019-08-06 00:00:00,-0.2431,1.5489
2019-08-05 00:00:00,0.3049,1.4909
2019-08-02 00:00:00,-1.4644,0.7131
2019-08-01 00:00:00,-4.1905,2.2831
2019-07-31 00:00:00,-2.6804,4.0143
2019-07-30 00:00:00,3.0706,4.6123
2019-07-29 00:00:00,5.3645,1.3892
2019-07-26 00:00:00,0.2931,0.4105
2019-07-25 00:00:00,-0.3933,1.3147
2019-07-24 00:00:00,-2.2558,0.9634
2019-07-23 00:00:00,-2.9174,3.0547
2019-07-22 00:00:00,3.1931,3.123
2019-07-19 00:00:00,5.3334,1.1449
2019-07-18 00:00:00,3.2395,0.193
2019-07-17 00:00:00,3.6131,-0.5112
2019-07-16 00:00:00,-1.8776,-2.636
2019-07-15 00:00:00,-11.7582,0.1623
2019-07-12 00:00:00,-8.0553,4.7761
2019-07-11 00:00:00,-1.4501,5.1553
2019-07-10 00:00:00,2.928,5.128
2019-07-09 00:00:00,7.4332,2.873
2019-07-08 00:00:00,2.7935,1.1688
2019-07-05 00:00:00,3.7372,2.1295
2019-07-03 00:00:00,4.7729,-0.7082
2019-07-02 00:00:00,-3.9627,-1.3218
2019-07-01 00:00:00,-8.2536,1.3918
2019-06-28 00:00:00,-6.5969,3.8442
2019-06-27 00:00:00,-3.42,5.1917
2019-06-26 00:00:00,1.2835,5.9347
2019-06-25 00:00:00,7.4676,4.2208
2019-06-24 00:00:00,2.1346,0.4062
2019-06-21 00:00:00,-10.1668,1.8659
2019-06-20 00:00:00,-17.1029,5.7722
2019-06-19 00:00:00,-17.7842,10.5309
2019-06-18 00:00:00,-12.3897,13.6201
2019-06-17 00:00:00,-4.5935,15.7471
2019-06-14 00:00:00,9.6063,15.7987
2019-06-13 00:00:00,17.3368,11.7194
2019-06-12 00:00:00,21.9039,7.7044
2019-06-11 00:00:00,23.736,0.7603
2019-06-10 00:00:00,9.7759,-3.972
2019-06-07 00:00:00,1.8765,-2.7418
2019-06-06 00:00:00,4.7963,-3.0122
2019-06-05 00:00:00,4.278,-4.8571
2019-06-04 00:00:00,2.6791,-5.6074
2019-06-03 00:00:00,2.2089,-6.5226
2019-05-31 00:00:00,-2.4252,-6.8662
2019-05-30 00:00:00,-2.3848,-4.6667
2019-05-29 00:00:00,-0.5488,-5.5686
2019-05-28 00:00:00,-4.0104,-4.547
2019-05-24 00:00:00,2.1255,-1.8668
2019-05-23 00:00:00,10.5734,-4.5226
2019-05-22 00:00:00,15.5094,-8.7659
2019-05-21 00:00:00,11.3265,-15.5192
2019-05-20 00:00:00,-4.2421,-16.0016
2019-05-17 00:00:00,-10.128,-11.8605
2019-05-16 00:00:00,-8.8387,-9.5904
2019-05-15 00:00:00,-12.2969,-8.3019
2019-05-14 00:00:00,-21.6007,-4.2564
2019-05-13 00:00:00,-15.6404,3.4884
2019-05-10 00:00:00,-4.8033,5.2739
2019-05-09 00:00:00,4.1553,6.1382
2019-05-08 00:00:00,12.6457,1.7136
2019-05-07 00:00:00,4.9545,-2.8426
2019-05-06 00:00:00,-1.5598,-1.6033
2019-05-03 00:00:00,-4.46,-1.2738
2019-05-02 00:00:00,-8.7327,1.5238
2019-05-01 00:00:00,-6.0101,4.4889
2019-04-30 00:00:00,-0.8398,5.1738
2019-04-29 00:00:00,1.0082,4.5367
2019-04-26 00:00:00,3.5895,4.5816
2019-04-25 00:00:00,6.2228,2.3791
2019-04-24 00:00:00,3.4577,0.255
2019-04-23 00:00:00,0.869,-0.1555
2019-04-22 00:00:00,-2.3802,-0.3212
2019-04-18 00:00:00,-4.8909,1.6327
2019-04-17 00:00:00,-4.4329,3.3281
2019-04-16 00:00:00,-3.8506,4.8323
2019-04-15 00:00:00,-1.5444,5.6919
2019-04-12 00:00:00,-1.2514,5.2808
2019-04-11 00:00:00,-1.824,6.3534
2019-04-10 00:00:00,2.0214,6.9694
2019-04-09 00:00:00,6.4199,5.5737
2019-04-08 00:00:00,8.6694,3.3876
2019-04-05 00:00:00,9.0614,1.1379
2019-04-04 00:00:00,7.5845,-1.2729
2019-04-03 00:00:00,1.1918,-3.3924
2019-04-02 00:00:00,-6.0893,-2.5389
2019-04-01 00:00:00,-11.6224,0.4097
2019-03-29 00:00:00,-10.3486,5.564
2019-03-28 00:00:00,-0.5645,6.9178
2019-03-27 00:00:00,-0.1457,4.3102
2019-03-26 00:00:00,-4.8601,5.8315
2019-03-25 00:00:00,-2.6046,7.6975
2019-03-22 00:00:00,-0.7671,7.6285
2019-03-21 00:00:00,0.7358,7.8233
2019-03-20 00:00:00,3.6488,7.6232
2019-03-19 00:00:00,8.5513,6.7632
2019-03-18 00:00:00,11.8721,2.5512
2019-03-15 00:00:00,5.92,-1.5242
2019-03-14 00:00:00,-0.8643,-1.2451
2019-03-13 00:00:00,-2.3026,0.0934
2019-03-12 00:00:00,-2.0484,1.0376
2019-03-11 00:00:00,0.0633,1.3948
2019-03-08 00:00:00,0.0175,0.393
2019-03-07 00:00:00,-2.6151,0.9589
2019-03-06 00:00:00,-2.0048,2.2991
2019-03-05 00:00:00,-0.8775,2.6181
2019-03-04 00:00:00,1.1638,2.8893
2019-03-01 00:00:00,2.3294,1.5895
2019-02-28 00:00:00,0.7728,1.2706
2019-02-27 00:00:00,1.6326,1.3066
2019-02-26 00:00:00,1.4884,0.429
2019-02-25 00:00:00,1.3619,0.4995
2019-02-22 00:00:00,2.5594,-0.0488
2019-02-21 00:00:00,3.2712,-0.7478
2019-02-20 00:00:00,2.3428,-2.3076
2019-02-19 00:00:00,-3.1372,-3.1011
2019-02-15 00:00:00,-11.0012,-1.1639
2019-02-14 00:00:00,-15.174,3.5931
2019-02-13 00:00:00,-13.291,8.0489
2019-02-12 00:00:00,-7.7398,10.9135
2019-02-11 00:00:00,0.3361,11.216
2019-02-08 00:00:00,1.04,10.1498
2019-02-07 00:00:00,6.2295,11.3921
2019-02-06 00:00:00,14.4817,6.7577
2019-02-05 00:00:00,6.5712,2.28
2019-02-04 00:00:00,4.6271,3.4728
2019-02-01 00:00:00,6.9721,0.5753
2019-01-31 00:00:00,1.6887,-1.425
2019-01-30 00:00:00,-2.9501,-1.1376
2019-01-29 00:00:00,-6.4404,1.0422
2019-01-28 00:00:00,-3.2805,4.0026
2019-01-25 00:00:00,1.5976,3.6224
2019-01-24 00:00:00,4.2183,2.4522
2019-01-23 00:00:00,2.6516,-0.1866
2019-01-22 00:00:00,-4.7967,0.1101
2019-01-18 00:00:00,-6.202,3.3145
2019-01-17 00:00:00,-0.1544,5.6922
2019-01-16 00:00:00,12.8293,4.4432
2019-01-15 00:00:00,16.4869,-2.169
2019-01-14 00:00:00,14.1222,-6.2265
2019-01-11 00:00:00,2.797,-12.2029
2019-01-10 00:00:00,-20.2785,-8.1692
2019-01-09 00:00:00,-18.1578,1.6499
2019-01-08 00:00:00,-4.0502,3.5998
2019-01-07 00:00:00,2.5472,3.6365
2019-01-04 00:00:00,14.648,2.5109
2019-01-03 00:00:00,23.4273,-5.8381
2019-01-02 00:00:00,10.0015,-13.8269
2018-12-31 00:00:00,-2.8373,-12.1067
2018-12-28 00:00:00,-6.3831,-10.2329
2018-12-27 00:00:00,-8.4162,-6.8051
2018-12-26 00:00:00,-2.4007,-5.3006
2018-12-24 00:00:00,-4.2348,-6.6585
2018-12-21 00:00:00,-6.0471,-2.6671
2018-12-20 00:00:00,7.7371,-1.5096
2018-12-19 00:00:00,15.7651,-6.2015
2018-12-18 00:00:00,18.7453,-10.5772
2018-12-17 00:00:00,7.9593,-17.0026
2018-12-14 00:00:00,-16.1238,-15.8148
2018-12-13 00:00:00,-34.7877,-9.7537
2018-12-12 00:00:00,-39.2595,0.6427
2018-12-11 00:00:00,-15.4302,6.3904
2018-12-10 00:00:00,-5.2353,5.0661
2018-12-07 00:00:00,7.1156,8.0745
2018-12-06 00:00:00,26.1352,2.8854
2018-12-04 00:00:00,26.8187,-3.679
2018-12-03 00:00:00,20.2341,-9.8868
2018-11-30 00:00:00,6.1153,-13.3184
2018-11-29 00:00:00,-2.9191,-12.8108
2018-11-28 00:00:00,-10.0118,-11.1128
2018-11-27 00:00:00,-8.2147,-4.6797
2018-11-26 00:00:00,7.0047,-4.001
2018-11-23 00:00:00,11.0959,-11.056
2018-11-21 00:00:00,1.6139,-14.0475
2018-11-20 00:00:00,-7.6393,-12.8772
2018-11-19 00:00:00,-14.4222,-8.6194
2018-11-16 00:00:00,-9.5651,-1.7465
2018-11-15 00:00:00,2.9245,-0.6252
2018-11-14 00:00:00,9.3025,-4.9757
2018-11-13 00:00:00,5.3816,-10.2141
2018-11-12 00:00:00,-8.32,-10.4484
2018-11-09 00:00:00,-13.433,-2.4528
2018-11-08 00:00:00,-2.9351,2.7984
2018-11-07 00:00:00,4.9964,-0.3633
2018-11-06 00:00:00,4.3875,-3.6493
2018-11-05 00:00:00,-1.0045,-4.7466
2018-11-02 00:00:00,-2.6912,-2.0744
2018-11-01 00:00:00,-2.082,-2.3927
2018-10-31 00:00:00,-4.5286,-0.6756
2018-10-30 00:00:00,-1.1631,1.498
2018-10-29 00:00:00,2.0923,0.2795
2018-10-26 00:00:00,1.1404,-1.4179
2018-10-25 00:00:00,-3.9735,-1.0001
2018-10-24 00:00:00,-0.6635,2.9561
2018-10-23 00:00:00,5.6659,0.3494
2018-10-22 00:00:00,5.2716,-1.2406
2018-10-19 00:00:00,9.8041,-3.8971
2018-10-18 00:00:00,3.3368,-9.3074
2018-10-17 00:00:00,-5.419,-6.0168
2018-10-16 00:00:00,-1.9087,-4.193
2018-10-15 00:00:00,-4.5368,-5.3011
2018-10-12 00:00:00,-10.4846,-2.4404
2018-10-11 00:00:00,-10.5405,2.3684
2018-10-10 00:00:00,-5.755,5.4859
2018-10-09 00:00:00,-1.0311,5.7054
2018-10-08 00:00:00,-0.0125,5.3557
2018-10-05 00:00:00,2.0397,5.6579
2018-10-04 00:00:00,4.3916,3.9226
2018-10-03 00:00:00,1.7518,2.7198
2018-10-02 00:00:00,3.977,3.4093
2018-10-01 00:00:00,6.5688,0.7459
2018-09-28 00:00:00,5.5533,-0.4596
2018-09-27 00:00:00,6.5136,-2.239
2018-09-26 00:00:00,3.6453,-4.5776
2018-09-25 00:00:00,-2.3451,-5.6638
2018-09-24 00:00:00,-11.2335,-3.0341
2018-09-21 00:00:00,-6.3896,3.3664
2018-09-20 00:00:00,4.7124,2.0108
2018-09-19 00:00:00,8.1947,0.0899
2018-09-18 00:00:00,11.9508,-3.5848
2018-09-17 00:00:00,2.9783,-7.9318
2018-09-14 00:00:00,-9.0156,-6.1917
2018-09-13 00:00:00,-16.1753,-2.1538
2018-09-12 00:00:00,-17.6004,3.8678
2018-09-11 00:00:00,-10.2688,7.6458
2018-09-10 00:00:00,-2.5169,8.7214
2018-09-07 00:00:00,3.3348,8.2695
2018-09-06 00:00:00,6.843,6.5899
2018-09-05 00:00:00,7.145,4.4054
2018-09-04 00:00:00,6.0222,2.6002
2018-08-31 00:00:00,3.7014,0.8701
2018-08-30 00:00:00,-0.6575,0.2304
2018-08-29 00:00:00,-4.0117,1.156
2018-08-28 00:00:00,-6.388,2.8699
2018-08-27 00:00:00,-5.1704,5.9383
2018-08-24 00:00:00,1.9414,6.7851
2018-08-23 00:00:00,5.3566,4.1583
2018-08-22 00:00:00,3.5477,2.6638
2018-08-21 00:00:00,3.5112,2.0842
2018-08-20 00:00:00,2.3165,0.6727
2018-08-17 00:00:00,-1.5241,0.5318
2018-08-16 00:00:00,-4.3605,1.0281
2018-08-15 00:00:00,-13.6606,1.7726
2018-08-14 00:00:00,-22.8536,8.2177
2018-08-13 00:00:00,-20.0081,16.1827
2018-08-10 00:00:00,-3.6829,21.6686
2018-08-09 00:00:00,24.1149,19.2835
2018-08-08 00:00:00,38.2345,7.7388
2018-08-07 00:00:00,23.5032,-1.5721
2018-08-06 00:00:00,3.0088,-2.8531
2018-08-03 00:00:00,-6.9264,-0.7584
2018-08-02 00:00:00,-6.3913,2.6016
2018-08-01 00:00:00,0.1908,2.9825
2018-07-31 00:00:00,2.953,1.8343
2018-07-30 00:00:00,1.7171,0.8343
2018-07-27 00:00:00,1.0444,0.9968
2018-07-26 00:00:00,0.579,0.3069
2018-07-25 00:00:00,-2.4882,0.6255
2018-07-24 00:00:00,-1.5776,1.7776
2018-07-23 00:00:00,-1.6091,1.6173
2018-07-20 00:00:00,-1.175,2.4687
2018-07-19 00:00:00,-0.9309,1.5859
2018-07-18 00:00:00,-5.6358,2.5909
2018-07-17 00:00:00,-2.1091,5.2819
2018-07-16 00:00:00,3.9954,4.5536
2018-07-13 00:00:00,6.2918,2.373
2018-07-12 00:00:00,2.7668,-0.0619
2018-07-11 00:00:00,-2.0466,0.9374
2018-07-10 00:00:00,-0.2826,2.0618
2018-07-09 00:00:00,2.0853,1.6186
2018-07-06 00:00:00,3.5859,0.8577
2018-07-05 00:00:00,5.2072,-0.4535
2018-07-03 00:00:00,4.6324,-2.3474
2018-07-02 00:00:00,1.6905,-3.2386
2018-06-29 00:00:00,0.6874,-2.8257
2018-06-28 00:00:00,1.9195,-3.1574
2018-06-27 00:00:00,1.1692,-4.2218
2018-06-26 00:00:00,-1.1666,-4.2427
2018-06-25 00:00:00,-2.2954,-3.3907
2018-06-22 00:00:00,-2.3157,-2.5719
2018-06-21 00:00:00,-1.4977,-1.9449
2018-06-20 00:00:00,-1.0261,-1.7975
2018-06-19 00:00:00,-1.034,-1.7795
2018-06-18 00:00:00,-4.369,-1.9626
2018-06-15 00:00:00,-8.9523,0.2806
2018-06-14 00:00:00,-8.6081,3.1455
2018-06-13 00:00:00,-3.6965,5.0476
2018-06-12 00:00:00,1.4088,5.1672
2018-06-11 00:00:00,5.664,4.1301
2018-06-08 00:00:00,6.9701,1.3764
2018-06-07 00:00:00,3.0039,-0.5407
2018-06-06 00:00:00,-0.5298,-0.2845
2018-06-05 00:00:00,-1.3469,0.356
2018-06-04 00:00:00,-1.3221,0.8979
2018-06-01 00:00:00,0.1588,1.2825
2018-05-31 00:00:00,1.5117,0.7611
2018-05-30 00:00:00,1.5318,0.3011
2018-05-29 00:00:00,2.2489,-0.2373
2018-05-25 00:00:00,0.8014,-1.1613
2018-05-24 00:00:00,-0.1968,-0.6796
2018-05-23 00:00:00,-0.7782,-1.1527
2018-05-22 00:00:00,-3.977,-0.6284
2018-05-21 00:00:00,-5.9963,1.261
2018-05-18 00:00:00,-6.6863,3.5388
2018-05-17 00:00:00,-6.1912,5.6526
2018-05-16 00:00:00,-6.3365,7.0019
2018-05-15 00:00:00,-8.5516,9.4844
2018-05-14 00:00:00,-5.789,13.1927
2018-05-11 00:00:00,-0.4942,13.7274
2018-05-10 00:00:00,3.5749,13.7627
2018-05-09 00:00:00,11.3899,11.863
2018-05-08 00:00:00,15.6529,6.2652
2018-05-07 00:00:00,14.0871,1.4829
2018-05-04 00:00:00,11.2395,-1.4983
2018-05-03 00:00:00,13.5354,-3.2436
2018-05-02 00:00:00,14.911,-8.0746
2018-05-01 00:00:00,7.6931,-11.6226
2018-04-30 00:00:00,-3.1791,-13.5319
2018-04-27 00:00:00,-17.1125,-10.1453
2018-04-26 00:00:00,-20.9046,-2.2168
2018-04-25 00:00:00,-12.6198,2.7645
2018-04-24 00:00:00,-4.0057,3.8301
2018-04-23 00:00:00,-1.2843,3.4411
2018-04-20 00:00:00,0.547,4.0093
2018-04-19 00:00:00,2.6521,3.1619
2018-04-18 00:00:00,1.8883,2.495
2018-04-17 00:00:00,3.0252,1.8612
2018-04-16 00:00:00,-0.2945,0.0146
2018-04-13 00:00:00,-4.9703,2.1187
2018-04-12 00:00:00,-0.4647,4.5261
2018-04-11 00:00:00,5.8942,3.0234
2018-04-10 00:00:00,6.0559,-0.1419
2018-04-09 00:00:00,2.5599,-1.2487
2018-04-06 00:00:00,3.0452,-1.4392
2018-04-05 00:00:00,0.5802,-2.5592
2018-04-04 00:00:00,3.4348,-0.4494
2018-04-03 00:00:00,11.4646,-4.2645
2018-04-02 00:00:00,5.3565,-8.9874
2018-03-29 00:00:00,-2.1957,-8.1995
2018-03-28 00:00:00,-4.4889,-6.6023
2018-03-27 00:00:00,-4.728,-4.9751
2018-03-26 00:00:00,-5.3233,-4.2148
2018-03-23 00:00:00,-5.9233,-2.4657
2018-03-22 00:00:00,-6.6878,-1.6088
2018-03-21 00:00:00,-9.9359,0.7231
2018-03-20 00:00:00,-7.6031,4.4041
2018-03-19 00:00:00,0.9063,5.7461
2018-03-16 00:00:00,7.8052,3.558
2018-03-15 00:00:00,7.2362,0.5302
2018-03-14 00:00:00,3.3998,-0.3988
2018-03-13 00:00:00,1.9967,-0.4088
2018-03-12 00:00:00,1.6499,-1.1701
2018-03-09 00:00:00,-3.6667,-2.1571
2018-03-08 00:00:00,-10.7204,0.1692
2018-03-07 00:00:00,-10.9608,4.179
2018-03-06 00:00:00,-5.7375,7.1318
2018-03-05 00:00:00,2.9356,7.5888
2018-03-02 00:00:00,6.54,4.337
2018-03-01 00:00:00,-1.0735,2.2797
2018-02-28 00:00:00,-10.3283,4.104
2018-02-27 00:00:00,-16.6291,7.7065
2018-02-26 00:00:00,-15.1622,12.9721
2018-02-23 00:00:00,0.6825,15.5465
2018-02-22 00:00:00,13.0235,12.8919
2018-02-21 00:00:00,21.1179,8.9947
2018-02-20 00:00:00,25.9649,2.1143
2018-02-16 00:00:00,17.8757,-3.9138
2018-02-15 00:00:00,4.1911,-5.1299
2018-02-14 00:00:00,3.924,-3.3456
2018-02-13 00:00:00,8.9995,-6.3876
2018-02-12 00:00:00,-0.9933,-9.6107
2018-02-09 00:00:00,-6.8744,-5.7065
2018-02-08 00:00:00,-1.1776,-3.6124
2018-02-07 00:00:00,2.5856,-4.7847
2018-02-06 00:00:00,1.6083,-6.3577
2018-02-05 00:00:00,-0.5942,-6.0717
2018-02-02 00:00:00,-0.9068,-5.9029
2018-02-01 00:00:00,-4.1864,-5.8148
2018-01-31 00:00:00,-6.2078,-3.4142
2018-01-30 00:00:00,-5.2277,-1.7883
2018-01-29 00:00:00,-5.1886,-0.2901
2018-01-26 00:00:00,-4.3652,1.4144
2018-01-25 00:00:00,-1.5788,2.6972
2018-01-24 00:00:00,0.5677,2.2882
2018-01-23 00:00:00,0.5374,1.9579
2018-01-22 00:00:00,1.3474,1.8209
2018-01-19 00:00:00,0.8548,0.7639
2018-01-18 00:00:00,-0.6471,0.8856
2018-01-17 00:00:00,-1.5107,1.2891
2018-01-16 00:00:00,-1.726,2.4418
2018-01-12 00:00:00,0.7729,2.8948
2018-01-11 00:00:00,1.832,1.8856
2018-01-10 00:00:00,3.2672,1.6765
2018-01-09 00:00:00,5.4538,-0.4482
2018-01-08 00:00:00,3.1359,-2.3868
2018-01-05 00:00:00,1.8198,-2.7078
2018-01-04 00:00:00,-0.5023,-3.7908
2018-01-03 00:00:00,-4.1454,-2.3258
2018-01-02 00:00:00,-3.4802,-0.377
2017-12-29 00:00:00,-2.3676,0.1511
2017-12-28 00:00:00,-3.0056,0.8092
2017-12-27 00:00:00,-2.4768,2.4245
2017-12-26 00:00:00,0.4275,2.8885
2017-12-22 00:00:00,0.82,1.7088
2017-12-21 00:00:00,-0.0814,1.7932
2017-12-20 00:00:00,-0.2473,1.9084
2017-12-19 00:00:00,0.6787,2.5415
2017-12-18 00:00:00,3.3391,1.7059
2017-12-15 00:00:00,3.5026,-0.1422
2017-12-14 00:00:00,2.3261,-1.067
2017-12-13 00:00:00,1.2825,-1.5744
2017-12-12 00:00:00,1.2372,-1.6614
2017-12-11 00:00:00,0.6967,-2.1144
2017-12-08 00:00:00,1.4463,-1.8895
2017-12-07 00:00:00,0.9444,-3.6141
2017-12-06 00:00:00,-5.4096,-3.3837
2017-12-05 00:00:00,-8.3477,-0.1556
2017-12-04 00:00:00,-6.9557,2.4056
2017-12-01 00:00:00,-3.3213,4.5328
2017-11-30 00:00:00,3.5562,4.6522
2017-11-29 00:00:00,8.9776,2.084
2017-11-28 00:00:00,7.9465,-0.973
2017-11-27 00:00:00,6.4753,-2.0282
2017-11-24 00:00:00,5.7782,-4.2936
2017-11-22 00:00:00,-1.3434,-5.6384
2017-11-21 00:00:00,-6.8175,-3.5883
2017-11-20 00:00:00,-7.9437,-1.5078
2017-11-17 00:00:00,-9.7937,0.7264
2017-11-16 00:00:00,-9.6344,3.8768
2017-11-15 00:00:00,-6.4595,6.2948
2017-11-14 00:00:00,-3.7296,7.621
2017-11-13 00:00:00,-0.2492,8.3285
2017-11-10 00:00:00,1.1416,6.6467
2017-11-09 00:00:00,-7.7316,6.0837
2017-11-08 00:00:00,-13.1998,10.8556
2017-11-07 00:00:00,-3.7511,14.8187
2017-11-06 00:00:00,12.2007,14.0866
2017-11-03 00:00:00,23.4032,8.0311
2017-11-02 00:00:00,18.9651,2.1495
2017-11-01 00:00:00,13.1259,0.3242
2017-10-31 00:00:00,9.7853,-1.9039
2017-10-30 00:00:00,3.1586,-3.6018
2017-10-27 00:00:00,-4.9096,-3.8832
2017-10-26 00:00:00,-11.4888,-1.0195
2017-10-25 00:00:00,-8.9588,2.6424
2017-10-24 00:00:00,-1.9241,3.9328
2017-10-23 00:00:00,3.0551,3.1189
2017-10-20 00:00:00,2.8312,1.3063
2017-10-19 00:00:00,0.4448,1.1474
2017-10-18 00:00:00,-0.234,1.3467
2017-10-17 00:00:00,-0.2768,1.5496
2017-10-16 00:00:00,-0.1817,1.6283
2017-10-13 00:00:00,0.9864,1.8065
2017-10-12 00:00:00,1.7727,0.9404
2017-10-11 00:00:00,0.2009,0.4824
2017-10-10 00:00:00,-1.0381,0.7607
2017-10-09 00:00:00,-1.46,1.2577
2017-10-06 00:00:00,0.3695,1.8118
2017-10-05 00:00:00,2.9466,1.579
2017-10-04 00:00:00,8.2621,0.6899
2017-10-03 00:00:00,10.7732,-3.0089
2017-10-02 00:00:00,4.4551,-5.3454
2017-09-29 00:00:00,-0.5164,-5.5226
2017-09-28 00:00:00,-4.2769,-4.6066
